"id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365","number_of_reviews_ltm"
"1129900698754135433","Comfy Studio near Gabba with Secure Parking","279001183","MadeComfy","49","East Brisbane","-27.488594112794413","153.04113640132414","Entire home/apt","148","3","0",NULL,NULL,"93","365","0"
"1130162933764548154","3 Bedrooms! 100's of 5 star reviews! Location!","525145710","Smart-Suites","117","Rocklea - Acacia Ridge","-27.58392","153.02353","Entire home/apt","147","1","0",NULL,NULL,"66","122","0"
"1131454995479667112","Beautiful Apartment in Bulimba","456551122","Orlando","64","Hawthorne","-27.456699834226608","153.0584317912993","Private room","80","30","0",NULL,NULL,"1","216","0"
"1131546675794046208","Parking! Aircon! SuperHost with 100s of reviews!","525145710","Smart-Suites","117","Rocklea - Acacia Ridge","-27.5539757","153.0163172","Entire home/apt","88","1","0",NULL,NULL,"66","10","0"
"1132093164942544667","澳大利亞布里斯本市中心,故事橋河景公寓,豪華二大房","25523787","New Apt","21","Brisbane City","-27.4624632","153.0336229","Entire home/apt","298","14","0",NULL,NULL,"2","181","0"
"1132121348112454581","澳大利亞布里斯本,知名景點故事橋,河岸景觀高樓層,二大房","25523787","New Apt","58","Fortitude Valley","-27.46189032195312","153.03315023443918","Entire home/apt","388","12","0",NULL,NULL,"2","181","0"
"1132911466719498071","3 Bedrooms, Self-Contained Apartment!","525145710","Smart-Suites","117","Rocklea - Acacia Ridge","-27.5457232","153.0115066","Entire home/apt","147","1","0",NULL,NULL,"66","140","0"
"1135002551511307321","Hamilton Home with Gorgeous River Views","271071073","Kezzi","63","Hamilton (Qld)","-27.4381028","153.0624733","Entire home/apt","157","2","0",NULL,NULL,"12","17","0"
"1135119124632468540","Sensational 1 bdrm FREE Wi-Fi AC","437754137","Anissa","131","Sunnybank","-27.576219504765255","153.0558627451534","Private room","112","1","0",NULL,NULL,"9","270","0"
"1135861476881154981","FV One Bedroom Apartment with Rooftop Pool access","482150006","Serain","58","Fortitude Valley","-27.45529","153.03245","Entire home/apt","167","1","0",NULL,NULL,"18","172","0"
"1136039723716712309","Camping in Brisvegas","35183624","Elena","57","Forest Lake - Ellen Grove","-27.616037168584604","152.96511353123594","Entire home/apt","92","1","0",NULL,NULL,"1","270","0"
"1136164195721603062","布里斯本市中心渡假式飯店公寓無敵河景夜景～精品2B2B兩房大空間","484675517","Summor","58","Fortitude Valley","-27.46133","153.03287","Entire home/apt","435","13","0",NULL,NULL,"2","270","0"
"1136211175497780316","布里斯本 最美故事橋河景夜景，飯店式公寓2B2B兩房大空間～","484675517","Summor","21","Brisbane City","-27.463535521237283","153.032845619707","Entire home/apt","405","13","0",NULL,NULL,"2","180","0"
"1136453151491207885","Huge Queenslander Family Home","271071073","Kezzi","5","Annerley","-27.50925088061415","153.03206938036524","Entire home/apt","199","2","0",NULL,NULL,"12","10","0"
"1136591487497900416","Leafy New Farm delight","528368793","Craig","99","New Farm","-27.4691718","153.0478238","Entire home/apt","150","2","0",NULL,NULL,"1","261","0"
"1137350126392281761","Perfect self-contained Apartment","31416120","Kathryn","101","Newstead - Bowen Hills","-27.4517008","153.0354542","Entire home/apt","164","1","0",NULL,NULL,"1","291","0"
"1137975456970270047","Carnegie Retreat","29489880","Sues","148","Westlake","-27.5437653385107","152.9226076156076","Entire home/apt","723","3","0",NULL,NULL,"1","169","0"
"1138167590724480759","Value and Comfort! 1-Bedroom Residence@Kuraby","462793159","Mia","81","Kuraby","-27.60248533954791","153.0995160431609","Private room","110","2","0",NULL,NULL,"23","84","0"
"1138779652444658153","Brisbane Best Apartment Views","14095948","Chris","21","Brisbane City","-27.4624632","153.0336229","Shared room","160","2","0",NULL,NULL,"1","193","0"
"1138948761890343810","Entire house - Manly Esplanade","53593483","Corrie","86","Manly - Lota","-27.448106309673","153.18497658705382","Entire home/apt","990","7","0",NULL,NULL,"2","73","0"
"1139391897571440121","Entire 1 Bed Apartment BowenHill","573373980","Nadia Khan","101","Newstead - Bowen Hills","-27.446565","153.0362361","Entire home/apt","300","1","0",NULL,NULL,"2","181","0"
"1139438646190706701","Humble shack in quiet area 4rent","573115755","Brendan","96","Mount Gravatt","-27.532510299234744","153.0789933144185","Entire home/apt","442","1","0",NULL,NULL,"3","176","0"
"1139475969007575414","Cosy leafy riverside cottage","29157603","Fiona","24","Bulimba","-27.4448493","153.0619256","Entire home/apt","118","5","0",NULL,NULL,"1","73","0"
"1139511884572605817","Encantadora habitacion","210275066","Leidy","150","Windsor","-27.43164315243203","153.03218915503615","Private room","100","1","0",NULL,NULL,"1","270","0"
"1139643159698261975","Double Bedroom in cosy home","17955940","Francesca","97","Murarrie","-27.461324931879897","153.0961288446033","Private room","39","7","0",NULL,NULL,"3","10","0"
"1139669584082290269","Private Room at Bowen Hills","573373980","Nadia Khan","101","Newstead - Bowen Hills","-27.44625949775633","153.03571410654175","Private room","180","1","0",NULL,NULL,"2","320","0"
"1140082589868073605","3-Bed House on Toohey Forest!","541184270","Blake","119","Salisbury - Nathan","-27.544827721668646","153.0455226744657","Entire home/apt","112","7","0",NULL,NULL,"1","247","0"
"1140266433358099139","Stunning Renovated Heritage 1 Bed Apart2 - 3km CBD","49128857","Laetitia","9","Auchenflower","-27.47511","152.99329","Entire home/apt","94","90","0",NULL,NULL,"5","128","0"
"1140809615349802832","Quiet Village 15 Mins from Bne CBD, 9 to Airport","68593840","Jian","48","Eagle Farm - Pinkenba","-27.421068305194872","153.11993407572092","Private room","85","2","0",NULL,NULL,"1","63","0"
"1140889967263955182","Regatta Hideaway: A Breezy Balcony Residence","519005019","Rudi And Ish","140","Toowong","-27.48564662606513","152.99146203980064","Entire home/apt","157","2","0",NULL,NULL,"28","301","0"
"1140968838860868295","City Centre • Free Parking • Pool • Fast Wifi","271071073","Kezzi","21","Brisbane City","-27.470258512997297","153.02619392271995","Entire home/apt","157","1","0",NULL,NULL,"12","127","0"
"1141676424125776732","Valley Pad w Infinity Pool, Huge Gym & Balcony","78924442","Lee And Bella","58","Fortitude Valley","-27.456426170247138","153.03287086516937","Entire home/apt","154","1","0",NULL,NULL,"228","352","0"
"1142026333579003124","Comfy Chermside","26268429","Matthew","37","Chermside","-27.3885339","153.0271975","Entire home/apt","129","1","0",NULL,NULL,"3","155","0"
"1142458174490138000","Hip Home in Hawthorne","6436351","Philippa","11","Balmoral","-27.45783","153.06196","Entire home/apt","158","2","0",NULL,NULL,"1","60","0"
"1143057152971508839","Little Gem in Milton","10440464","The Cohost","107","Paddington - Milton","-27.4640983","153.0079241","Entire home/apt","132","2","0",NULL,NULL,"25","254","0"
"1143133635278866500","Modern meets The Gabba Studio","377545180","Yiwei","49","East Brisbane","-27.48595767178713","153.04035822063506","Entire home/apt","186","2","0",NULL,NULL,"2","203","0"
"1143183690420917944","Carina guest stay room","99685628","Kaiden","30","Carina","-27.48500907732465","153.1027430940369","Shared room","84","1","0",NULL,NULL,"1","270","0"
"1143243776165670637","room 4 rent in shack in Mt Gravatt East, Qld","573115755","Brendan","96","Mount Gravatt","-27.53399815672981","153.07811423828974","Private room","99","2","0",NULL,NULL,"3","90","0"
"1143755882137196602","Entire CBD2Beds Apt/Stunning View/Parking/Gym/Pool","438863447","Elly","126","Spring Hill","-27.46236","153.03067","Entire home/apt","217","2","0",NULL,NULL,"2","16","0"
"1144377671692872952","River Hidaway","574572455","Nicholas","21","Brisbane City","-27.46414325339548","153.0313194048343","Entire home/apt","200","90","0",NULL,NULL,"1","364","0"
"1144563995202574149","Cozy Private Bedroom in Vibrant West End, Brisbane","102203810","John","147","West End","-27.47704107140035","153.00728272678677","Private room","95","3","0",NULL,NULL,"1","239","0"
"1145302684868112057","Teneriffe's Most Luxurious Woolstore Penthouse","537963586","Daisy","101","Newstead - Bowen Hills","-27.4548481","153.0483041","Entire home/apt","528","1","0",NULL,NULL,"16","150","0"
"1159813482463474474","Entire home with Pool, Cinema, Nr CBD","50430274","Marnie And Nick","157","Yeronga","-27.51653424287431","153.02390935925226","Entire home/apt","950","30","0",NULL,NULL,"1","56","0"
"1146763199798055664","Robertson's Modern House","575139625","Wei","114","Robertson","-27.567563466561896","153.06160641676854","Entire home/apt","331","3","0",NULL,NULL,"1","153","0"
"1146895724478774918","Master Room with Ensuite, Private Entry","533352889","Bao Chau","57","Forest Lake - Ellen Grove","-27.61134577408265","152.97181690489705","Private room","52","1","0",NULL,NULL,"2","185","0"
"1147400454162498265","Heart of west end","25774157","Ruby","147","West End","-27.48221859919174","153.00619279747818","Private room","66","2","0",NULL,NULL,"4","73","0"
"1147483916937651718","Central & Stylish! 1Bed/1Bath/1Car ~ 5 mins to CBD","3384506","Andy","58","Fortitude Valley","-27.45925121090728","153.03885835015754","Entire home/apt","198","14","0",NULL,NULL,"105","52","0"
"1147535030554989323","City Oasis - Stylish Apt with Gym & Rooftop Pool","205431023","AirKeeper","58","Fortitude Valley","-27.452028123784793","153.04019616685034","Entire home/apt","119","2","0",NULL,NULL,"23","254","0"
"1147651413425423290","Brighton Retreat 
(EV ready)","170995118","Ashley","19","Brighton (Qld)","-27.3094181","153.0554857","Entire home/apt","268","3","0",NULL,NULL,"2","101","0"
"1148171743189917411","Entire 1 Bedroom! Garage! 100's of reviews","525145710","Smart-Suites","117","Rocklea - Acacia Ridge","-27.5451608","153.011505","Entire home/apt","150","1","0",NULL,NULL,"66","165","0"
"1148311697503429968","funky concrete basement 4 rent","573115755","Brendan","96","Mount Gravatt","-27.53353260421371","153.07813362231775","Private room","120","2","0",NULL,NULL,"3","90","0"
"1148906650040459399","Comfort is the key nice","26268429","Matthew","37","Chermside","-27.387405468137068","153.02829207049402","Entire home/apt","140","1","0",NULL,NULL,"3","270","0"
"1149450088419692589","Spacious & Bright Apt w Sunny Patio + Free Parking","87343299","Tiffany","94","Morningside - Seven Hills","-27.468342544843537","153.06977230219962","Entire home/apt","228","3","0",NULL,NULL,"2","163","0"
"1149518788394622370","Cosy North Brisbane Cottage","7598915","Katie","103","Northgate - Virginia","-27.3805411365718","153.06799718062948","Entire home/apt","1200","1","0",NULL,NULL,"1","76","0"
"1149764670455482949","Wilston Villas -Chic 1BRM King Bed -200m to Cafes","23678865","Emma","149","Wilston","-27.433817508373995","153.02331984181646","Entire home/apt","126","7","0",NULL,NULL,"2","233","0"
"1150492714048840617","Residency at 50 Carl Unit 101","576051755","Nisha","153","Woolloongabba","-27.500962370598906","153.03764855756182","Entire home/apt","290","3","0",NULL,NULL,"15","285","0"
"1150568557944470192","Residency at 50 Carl Unit 201","576051755","Nisha","153","Woolloongabba","-27.500311960815363","153.037658782903","Entire home/apt","328","3","0",NULL,NULL,"15","261","0"
"1150572375246254467","Residency at 50 Carl Unit 202","576051755","Nisha","153","Woolloongabba","-27.499780744892306","153.0385104130914","Entire home/apt","500","3","0",NULL,NULL,"15","249","0"
"1150574012197014985","Residency at 50 Carl Unit 203","576051755","Nisha","153","Woolloongabba","-27.501028384624295","153.03686193852732","Entire home/apt","410","3","0",NULL,NULL,"15","256","0"
"1150576303230259436","Residency at 50 Carl Unit 204","576051755","Nisha","153","Woolloongabba","-27.499445595107577","153.03689559027276","Entire home/apt","328","3","0",NULL,NULL,"15","257","0"
"1150578259034895526","Residency at 50 Carl Unit 205","576051755","Nisha","153","Woolloongabba","-27.50096","153.03833","Entire home/apt","256","3","0",NULL,NULL,"15","261","0"
"1150587153610083456","Residency at 50 Carl Unit 301","576051755","Nisha","153","Woolloongabba","-27.500483901260413","153.03827201124014","Entire home/apt","410","3","0",NULL,NULL,"15","261","0"
"1151023414735321539","Luxury Peppers Retreat with Infinity Pool & Cinema","537963586","Daisy","58","Fortitude Valley","-27.455508319977692","153.0307781631825","Entire home/apt","173","1","0",NULL,NULL,"16","360","0"
"1151282308285028804","Luxury River Views- Skytower L53","138131535","Heather","21","Brisbane City","-27.472733297170535","153.02812645398413","Entire home/apt","307","2","0",NULL,NULL,"2","186","0"
"1151288637259121321","Beautiful Modern 3 Bed Family Suite Sleeps 6","47870729","Chewe","6","Ascot","-27.4311743","153.0776352","Entire home/apt","274","2","0",NULL,NULL,"1","243","0"
"1151751158226072531","Room 1","373857304","Negin","108","Pallara - Willawong","-27.60989784057604","153.01609903027378","Private room","150","7","0",NULL,NULL,"1","17","0"
"1152025612878330195","Room in Upper Mount Gravatt","129975669","Harry","143","Upper Mount Gravatt","-27.555926080258107","153.08340534707855","Private room","65","3","0",NULL,NULL,"2","268","0"
"1152075367918417366","Cozy spacious 2BR with free parking, pool, gym,bbq","529978341","Ryder","21","Brisbane City","-27.47266348503955","153.02757730005925","Entire home/apt","233","2","0",NULL,NULL,"9","345","0"
"1152384868016563046","Central South Bank 2BR Apt w/ HUGE Balcony & Pool","78924442","Lee And Bella","125","South Brisbane","-27.481771192270287","153.01921786510118","Entire home/apt","203","1","0",NULL,NULL,"228","298","0"
"1152401191453937952","Nice house, nice neighbourhood","29346492","Esfandiar","147","West End","-27.4806195","153.01344","Private room","72","14","0",NULL,NULL,"1","156","0"
"1152504221619775549","Pet friendly family home","109604317","John","104","Nudgee - Banyo","-27.3634","153.08957","Entire home/apt","280","3","0",NULL,NULL,"1","184","0"
"1152612358659510299","Executive Apartment in Nundah","18635539","Jemi","105","Nundah","-27.399209544837305","153.06296259261663","Entire home/apt","166","1","0",NULL,NULL,"5","359","0"
"1153062764546961945","Luxury 2-Bed Penthouse with Rooftop and Parking","279001183","MadeComfy","125","South Brisbane","-27.480095349742008","153.01498899680084","Entire home/apt","240","3","0",NULL,NULL,"93","333","0"
"1153170533788930495","Room in Highgate Hill","576558282","Paloma","66","Highgate Hill","-27.48923672215336","153.01849444099764","Private room","71","2","0",NULL,NULL,"1","156","0"
"1153214085066606095","Walk to James St ~ Luxe Apt w/ Parking, Gym & Pool","78924442","Lee And Bella","58","Fortitude Valley","-27.45504598450704","153.04119583393103","Entire home/apt","206","1","0",NULL,NULL,"228","252","0"
