"id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365","number_of_reviews_ltm","license"
"944341918109005903","Luxurious Portside Apartment w/ Car Park & Balcony","528375460","Jake",NULL,"Hamilton (Qld)","-27.4401586","153.0694467","Entire home/apt","148","1","44","2024-06-03","4.31","1","110","44",NULL
"944403740864127584","Inner City One Bedroom Apt 5","458677986","Shenay",NULL,"Fortitude Valley","-27.4548247","153.0324546","Entire home/apt","129","1","44","2024-05-28","4.39","2","103","44",NULL
"944481985325779865","African Hoiilday Experience Brisbane CBD","528084329","Mark",NULL,"Newstead - Bowen Hills","-27.452026285470858","153.0413526393045","Entire home/apt","1360","1","0",NULL,NULL,"2","365","0",NULL
"944552749702241880","Brisbane City Luxe 3-Bd, Views, Pool, Car park","23875919","Holly",NULL,"Brisbane City","-27.4627922","153.0327406","Entire home/apt","281","2","29","2024-05-20","2.82","18","221","29",NULL
"944587599651421362","Budget-Friendly Spacious Queen Suite w Pool","513838451","QLD Motel",NULL,"Kangaroo Point","-27.479570265690725","153.03618518848512","Entire home/apt","181","1","6","2024-02-17","0.8","18","364","6",NULL
"944601915310149352","Luxurious & Private 2 Bed Unit + Games Room!","187031178","Emilio",NULL,"Clayfield","-27.42472382109239","153.05125186943317","Entire home/apt","262","3","39","2024-05-26","3.82","1","255","39",NULL
"945283301858045054","Cosy 2BR Apartment with City Views!","393990420","James",NULL,"Spring Hill","-27.459629118269604","153.02262837598565","Entire home/apt",NULL,"2","12","2024-02-04","1.4","3","44","12",NULL
"945338805945202140","Contemporary 2 BR in Murarrie w/ Pool & City-views","303378389","Chiara",NULL,"Murarrie","-27.457988737183097","153.09541448950768","Entire home/apt","158","7","17","2024-06-01","1.75","1","108","17",NULL
"945890932558849318","Master bedroom with own bathroom","160021169","Grant",NULL,"Grange","-27.42484","153.01421","Private room","57","30","0",NULL,NULL,"4","295","0",NULL
"946155677542176508","Sleek Tropical Oasis - Bridgeman Downs","205431023","AirKeeper",NULL,"Bridgeman Downs","-27.33511537178491","153.00239336519584","Entire home/apt","259","2","19","2024-05-20","1.87","23","312","19",NULL
"946244802511923394","Stylish Central City Retreat with Pool & Parking","205431023","AirKeeper",NULL,"Brisbane City","-27.46533","153.02684","Entire home/apt","205","2","6","2024-04-06","0.71","23","269","6",NULL
"946337707773026852","Large A/C studio, own ensuite & seperate entry","449754894","Stephen",NULL,"Stafford Heights","-27.394452455588336","153.00447060379776","Private room","110","1","24","2023-12-12","2.32","1","144","24",NULL
"946551486288216524","Southbank Serenity kingbed Apt at Culture center","106436754","Yorke",NULL,"South Brisbane","-27.471686640508377","153.017238583591","Entire home/apt","228","1","20","2024-05-19","2.03","23","176","20",NULL
"946862727860041197","Southbank Hideaway Two","128230916","Neriza",NULL,"South Brisbane","-27.48288445302046","153.0201228903591","Private room","91","3","17","2024-05-02","1.66","2","85","17",NULL
"947293079934255002","Bright & Comfy Apt w/ Balcony, WiFi & Parking","78924442","Lee And Bella",NULL,"South Brisbane","-27.47810587723845","153.0153568890788","Entire home/apt","119","1","18","2024-05-21","1.78","228","342","18",NULL
"947348112428003060","Magnificent 1 bdrm Self Contained Apartment","529389439","Ravind",NULL,"Newstead - Bowen Hills","-27.453653073972347","153.0404018865082","Entire home/apt","196","2","34","2024-05-19","3.32","1","352","34",NULL
"947388036357647918","Prime Position! 3Bed/2Bath/1Car ~ 10mins to CBD","3384506","Andy",NULL,"Kelvin Grove - Herston","-27.44580331159096","153.02953415343455","Entire home/apt","307","14","17","2024-04-20","1.69","105","51","17",NULL
"947592555187278665","Level 29 on Queen - with free car parking","528961024","David",NULL,"Fortitude Valley","-27.4611648272586","153.03134256587316","Entire home/apt","280","1","19","2024-05-20","2.21","1","82","19",NULL
"947605981615692297","2 Bedrooms, Great Location and Walk to train","525145710","Smart-Suites",NULL,"Sunnybank","-27.57839087859013","153.0514644298664","Entire home/apt","107","1","16","2024-04-06","1.64","66","162","16",NULL
"947606441682029733","Great Location! Close to restaurants and Train!","525145710","Smart-Suites",NULL,"Rocklea - Acacia Ridge","-27.55464652066316","153.01736808149803","Entire home/apt","100","1","28","2024-04-24","2.83","66","161","28",NULL
"948183024591208502","Modern luxury in central New Farm","324647568","Ben",NULL,"New Farm","-27.46422","153.04177","Entire home/apt","196","3","6","2023-12-28","0.63","1","163","6",NULL
"948839578034365386","Room 2 Tingalpa: MUST LOVE DOGS","12886616","Karen",NULL,"Tingalpa","-27.469988134037923","153.14627307607333","Private room","65","3","16","2024-05-17","1.59","3","162","16",NULL
"948907980245062408","Room in share Apartment Fortitude Valley","528186932","Maria Paula",NULL,"Fortitude Valley","-27.455677701544516","153.03684822980918","Private room","100","5","8","2024-05-23","0.92","1","61","8",NULL
"948962484828524170","Peaceful Getaway | Stylish, Newly Updated House","62330723","Louise",NULL,"Greenslopes","-27.51458","153.05169","Entire home/apt","250","2","14","2024-05-23","2.4","1","102","14",NULL
"948972109836790180","Stunning Riverside 2BR Apt + Free Parking","382384057","360 (Hidden By Airbnb)",NULL,"South Brisbane","-27.474213800599223","153.01676093884623","Entire home/apt","160","4","75","2024-06-05","7.48","6","139","75",NULL
"949179482151933290","Neatly Presented, Air-Con and Modern!","525145710","Smart-Suites",NULL,"Rocklea - Acacia Ridge","-27.554155","153.016129","Entire home/apt","100","1","23","2024-04-04","2.27","66","101","23",NULL
"949179535250939256","Modern and Beautifully Presented!","525145710","Smart-Suites",NULL,"Rocklea - Acacia Ridge","-27.55384135162686","153.0153216377171","Entire home/apt","100","1","28","2024-05-15","2.8","66","141","28",NULL
"949420085068795830","Cozy Unit in Morningside","174134344","Caroline",NULL,"Morningside - Seven Hills","-27.46926117182893","153.06708121395826","Entire home/apt","115","1","0",NULL,NULL,"1","38","0",NULL
"950115556074471019","Luxury 1 Bed Apartment with 2 Large Balconies","39664064","Sarah",NULL,"Newstead - Bowen Hills","-27.451197919863528","153.03531758487225","Entire home/apt",NULL,"2","4","2024-03-26","0.42","1","0","4",NULL
"950233390337856018","Private room in a 5 bed house","160021169","Grant",NULL,"Grange","-27.42641821593589","153.01280395372115","Private room","50","30","1","2023-12-19","0.17","4","142","1",NULL
"950254839770743917","Cultural Oasis Kingbed Apt at South Bank","106436754","Yorke",NULL,"South Brisbane","-27.47542569251164","153.01706910790853","Entire home/apt","203","1","18","2024-04-28","1.79","23","165","18",NULL
"950608850058790068","Charming 1-Bed Unit in an Unbeatable Location","279001183","MadeComfy",NULL,"Brisbane City","-27.46762089536207","153.01739902274804","Entire home/apt","161","3","7","2024-05-26","0.7","93","351","7",NULL
"950611935248861655","Central Brisbane Studio with Stunning River Views","279001183","MadeComfy",NULL,"Brisbane City","-27.47167377292972","153.0224292053302","Entire home/apt","161","3","7","2024-05-03","0.7","93","356","7",NULL
"950930349754891953","Close to CBD and Bulimba","31693689","Simon",NULL,"Morningside - Seven Hills","-27.46429042597505","153.0710233624423","Private room","99","1","19","2024-05-19","1.94","1","264","19",NULL
"951185942280090607","Spacious 1 bedroom Apartment with pool n balconies","378789480","Paola",NULL,"Nundah","-27.405144149385485","153.0627900139125","Entire home/apt","115","1","0",NULL,NULL,"1","87","0",NULL
"951961434619155658","Lovely 4 BR home near Chermside","51722899","Maea",NULL,"Geebung","-27.376251141776525","153.0405768198269","Entire home/apt","420","3","28","2024-05-06","2.89","1","164","28",NULL
"952364594237787642","Budget-Friendly Queen Studio w/ Pool & Parking","513838451","QLD Motel",NULL,"Kangaroo Point","-27.47971495082695","153.03597448534163","Entire home/apt","145","1","24","2024-05-16","2.47","18","361","24",NULL
"952422773395320878","Apartment in Fortitude Valley","530355953","Maus",NULL,"Fortitude Valley","-27.4599978","153.0324272","Entire home/apt","129","1","57","2024-06-04","7.67","1","132","57",NULL
"952438795158456238","Stunning Architectural Home","1482655","Nick",NULL,"Grange","-27.425898765935553","153.01916807684333","Entire home/apt","619","3","0",NULL,NULL,"3","27","0",NULL
"952590732956823630","Cute 4BR Family Home in Calamvale","97177917","Olivia",NULL,"Calamvale - Stretton","-27.62413681914139","153.041606748216","Entire home/apt","340","2","15","2024-05-07","1.88","81","74","15",NULL
"952752644579337481","Stylish apt with a wow view","109294426","Nikita",NULL,"Fortitude Valley","-27.45297608553982","153.0392964772461","Private room","161","2","3","2024-05-19","0.35","1","89","3",NULL
"953066097530408634","Private Room","368109607","Janeeta",NULL,"Kangaroo Point","-27.4759532","153.0356296","Private room","144","1","0",NULL,NULL,"1","90","0",NULL
"953201676457351062","Spacious & Modern Apt w/ Pool, Balcony & Parking","78924442","Lee And Bella",NULL,"South Brisbane","-27.477697798300973","153.01512015168402","Entire home/apt","151","1","30","2024-05-25","3.28","228","355","30",NULL
"953343207218088696","Great Location!  budget friendly Brand New Home","474103266","Gina",NULL,"Sunnybank","-27.5797976","153.0539114","Private room","68","1","44","2024-06-04","4.77","12","356","44",NULL
"953969769812622577","豪华家庭度假别墅&特斯拉充电&泳池","474305671","Lin",NULL,"Rochedale - Burbank","-27.57108767000912","153.1134461644945","Entire home/apt","251","1","29","2024-06-04","3.31","2","299","29",NULL
"953978478629517645","Nan’s House! 2Bed, 1Bath, 1Car ~ East Brisbane","3384506","Andy",NULL,"East Brisbane","-27.47892632493691","153.0492914053685","Entire home/apt","1554","14","9","2024-04-21","0.95","105","25","9",NULL
"954159928252970474","Leafy Chapel Hill Retreat near Mt Coot-tha","50036267","Garrick",NULL,"Chapel Hill","-27.50283687793593","152.96075421798355","Entire home/apt","239","2","14","2024-05-19","1.43","1","69","14",NULL
"954604785856524084","Durack large family home, pets","4206298","Jennifer",NULL,"Durack","-27.5897573","152.9816707","Entire home/apt","260","28","1","2024-02-18","0.27","18","223","1",NULL
"955379672501993863","Central Riverside 1BR Apartment","382384057","360 (Hidden By Airbnb)",NULL,"South Brisbane","-27.471806105761036","153.01515596004936","Entire home/apt","112","4","33","2024-05-12","3.3","6","1","33",NULL
"955511575012974176","Vintage Inspired Apartment with Courtyard Garden","5905301","Dean",NULL,"Fortitude Valley","-27.45867303206627","153.03482990262432","Entire home/apt","123","1","39","2024-06-02","3.99","6","241","39",NULL
"955589507498759118","Master bedroom of huge penthouse w/ car park","5905301","Dean",NULL,"Fortitude Valley","-27.458120459616808","153.03567408462794","Private room","256","1","1","2024-06-06","1","6","147","1",NULL
"955634597005530819","Budget Ensuite Room (Inner City)","301948315","Alicia",NULL,"Annerley","-27.51184028004753","153.03453440541037","Private room",NULL,"5","11","2024-02-13","1.18","5","0","11",NULL
"956147458746951014","Spacious Rochedale House Master Room","282748805","Ethan",NULL,"Rochedale - Burbank","-27.58109130844864","153.1076332460964","Private room","82","1","13","2024-06-01","1.38","1","257","13",NULL
"956659327542173945","Opulent Newstead Oasis","172785379","Aaron",NULL,"Fortitude Valley","-27.453773241850083","153.03893782372782","Entire home/apt","199","3","33","2024-05-30","3.44","1","228","33",NULL
"956663635663321145","Brisbane City, 2 bedroom, 1 bath, 1-car park","40330435","Tan",NULL,"Brisbane City","-27.4675508","153.0120444","Entire home/apt","175","2","0",NULL,NULL,"1","289","0",NULL
"956910897710680426","La Bella Inn","132256417","Scott",NULL,"Wavell Heights","-27.40193853359144","153.04369935297078","Entire home/apt","100","1","3","2024-03-26","0.32","2","264","3",NULL
"956969929383040837","Cozy & Convenient Inala House","305807257","Nguyen",NULL,"Inala - Richlands","-27.605842962784926","152.97532427474707","Entire home/apt","161","3","16","2024-06-03","1.67","1","68","16",NULL
"957505897988974055","Quiet, 3km from Brisbane CBD, large 2-br apartment","531707282","Andreina",NULL,"Kelvin Grove - Herston","-27.445937924978224","153.01353670409532","Entire home/apt","134","1","19","2024-04-07","2.42","1","253","19",NULL
"957589029495624872","Bright & Airy Private Bedroom","165160652","Estelle",NULL,"Taringa","-27.49441407067437","152.98162830074995","Private room",NULL,"3","18","2024-03-31","1.88","2","0","18",NULL
"958282518746714016","Secluded inner city pad w/ pool","42723496","Alan",NULL,"Kelvin Grove - Herston","-27.446474440445662","153.00675024042002","Entire home/apt","180","2","28","2024-05-20","3.02","2","66","28",NULL
"958313420832310012","1 Bedroom Apartment - Unbeatable location @ Atrio","50980594","Craig",NULL,"Fortitude Valley","-27.4599293","153.0379152","Entire home/apt","238","1","29","2024-05-08","3.13","9","363","29",NULL
"958350123443398870","Hamilton (Portside), Australia","531931731","Cheryl",NULL,"Hamilton (Qld)","-27.44102476416591","153.0683641576721","Entire home/apt",NULL,"2","7","2024-04-19","0.77","1","0","7",NULL
